2,1,8,10,1,7,5,1,0,7,0,46,14,0
2,0,8,10,1,7,5,1,0,7,0,46,14,0
2,0,8,10,1,7,5,1,0,7,0,47,14,0
2,0,7,10,1,7,5,1,0,7,0,47,14,0
2,0,6,10,1,7,5,1,0,7,0,47,14,0
2,1,5,11,1,9,4,2,0,9,3,47,16,0
2,1,5,12,1,9,4,2,0,9,3,47,16,0
2,1,5,12,1,9,4,2,0,9,3,47,17,0
2,1,5,12,1,10,4,2,0,9,3,47,17,0
2,1,5,12,1,11,4,2,0,9,3,47,17,0
2,1,5,12,1,12,4,2,0,9,3,47,17,0
2,1,5,12,1,13,4,2,0,9,3,47,17,0
1,0,1,14,0,13,5,9,0,23,21,66,25,0
1,0,0,14,0,13,5,9,0,23,21,66,25,0
1,0,0,14,0,13,5,9,0,23,21,67,25,0
1,0,0,15,0,13,5,9,0,23,21,67,25,0
1,0,1,15,0,13,5,9,0,23,21,67,25,0
1,0,1,15,0,13,5,9,0,23,21,68,25,0
1,0,1,15,0,12,5,9,0,23,21,68,26,0
1,0,1,15,0,12,5,8,0,23,21,68,26,0
1,0,0,15,0,12,5,8,0,23,21,68,26,0
1,0,0,15,0,12,5,9,0,23,21,68,26,0
2,0,0,15,0,12,5,9,0,23,21,68,26,0
2,0,0,15,0,13,5,9,0,23,21,68,26,0
1,0,0,15,0,13,5,9,0,23,21,68,26,0
1,0,0,15,0,12,5,9,0,24,22,68,26,0
1,0,1,14,1,13,5,9,0,28,25,77,28,0
1,0,0,14,1,13,5,9,0,28,25,77,28,0
1,0,0,14,1,13,5,9,0,28,25,77,29,0
1,0,0,15,1,13,5,9,0,28,25,77,29,0
1,0,0,15,1,13,5,9,0,28,25,77,30,0
1,0,0,15,1,13,5,9,0,28,25,78,30,0
2,0,0,15,1,13,5,9,0,28,25,78,30,0
2,0,0,15,1,13,5,9,0,28,25,78,31,0
1,0,0,15,1,13,5,9,0,28,25,78,31,0
1,0,0,15,1,13,5,8,0,28,25,78,31,0
1,0,0,15,1,13,5,9,0,28,25,79,31,0
1,0,0,15,1,13,5,9,0,28,25,80,31,0
1,0,0,14,1,13,5,9,0,28,25,80,31,0
1,0,0,14,1,13,5,9,0,28,25,80,32,0
1,0,0,15,1,13,5,9,0,28,25,80,32,0
4,5,39,8,3,13,5,0,0,24,15,39,13,0
4,4,39,8,3,13,5,0,0,24,15,39,13,0
4,4,39,9,3,13,5,0,0,24,15,39,13,0
4,4,39,9,3,13,5,0,0,24,15,40,13,0
6,6,37,15,1,4,3,0,0,9,3,47,19,0
6,6,37,15,1,4,3,0,0,9,3,47,20,0
6,6,36,15,1,4,3,0,0,9,3,47,20,0
6,6,36,15,1,4,3,0,0,9,3,48,20,0
6,5,36,15,1,4,3,0,0,9,3,48,20,0
1,3,31,15,0,13,5,6,0,11,5,56,24,0
1,3,31,15,0,12,5,6,0,11,5,56,24,0
1,3,31,15,0,12,5,6,0,11,5,57,24,0
1,3,30,15,1,12,4,8,0,13,5,59,25,0
1,3,29,15,1,12,4,8,0,13,5,59,25,0
1,3,29,15,1,13,4,8,0,13,5,59,25,0
1,1,27,15,1,13,5,8,0,15,7,59,26,0
1,1,27,14,1,13,5,8,0,15,7,59,26,0
1,1,27,14,1,13,5,8,0,15,7,59,27,0
1,1,27,14,1,13,5,9,0,15,7,59,27,0
1,1,26,14,1,13,5,9,0,15,7,59,27,0
1,1,26,14,1,13,5,9,0,15,7,59,28,0
1,1,26,14,1,13,5,9,0,15,7,60,28,0
1,1,26,14,1,12,5,9,0,15,7,60,28,0
1,0,26,14,1,12,5,9,0,15,7,60,28,0
1,1,26,14,1,12,5,9,0,15,7,60,29,0
1,1,26,14,1,12,5,9,0,15,7,61,29,0
1,1,25,14,1,12,5,9,0,15,7,61,29,0
1,1,25,14,1,12,5,9,0,15,7,62,29,0
1,1,25,14,1,13,5,9,0,15,7,62,29,0
1,1,24,15,0,12,5,9,0,16,11,64,30,0
1,1,24,15,0,12,5,8,0,16,11,64,30,0
1,1,24,15,0,12,5,8,0,16,11,64,31,0
1,1,23,15,0,12,5,8,0,16,11,64,31,0
1,1,23,15,0,13,5,8,0,16,11,64,31,0
1,0,23,15,0,12,5,8,0,16,11,64,31,0
1,0,23,15,0,12,5,8,0,16,11,64,32,0
1,0,23,15,0,12,5,8,0,16,11,65,32,0
1,0,22,15,0,12,5,8,0,16,11,65,32,0
1,0,22,15,0,12,5,8,0,16,11,65,33,0
1,0,22,15,0,13,5,8,0,16,11,65,33,0
2,0,16,15,0,13,5,9,0,24,22,79,38,0
2,0,15,15,0,13,5,9,0,24,22,79,38,0
2,0,15,15,0,13,5,9,0,24,22,79,39,0
2,0,14,15,0,13,5,9,0,24,22,79,39,0
2,0,14,15,0,13,5,9,0,24,22,80,39,0
2,0,13,15,0,13,5,9,0,24,22,80,39,0
1,0,13,15,0,13,5,9,0,24,22,80,39,0
1,0,13,15,0,13,5,9,0,25,23,80,39,0
1,0,12,15,0,13,5,9,0,25,23,80,39,0
1,0,12,15,0,13,5,9,0,25,23,81,39,0
1,0,12,15,1,13,4,9,0,27,24,83,38,0
1,0,11,15,1,13,4,9,0,27,24,83,38,0
1,0,11,15,1,13,4,9,0,27,24,83,39,0
1,0,11,15,1,13,4,9,0,27,24,84,39,0
1,0,11,15,1,13,4,9,0,27,24,85,39,0
1,1,11,15,1,13,4,9,0,27,24,85,39,0
1,1,10,15,1,13,4,9,0,27,24,85,39,0
1,1,10,15,1,12,4,9,0,27,24,85,39,0
1,0,9,14,0,12,5,9,0,27,26,87,39,0
1,0,9,14,0,12,5,8,0,27,26,87,39,0
2,0,9,14,0,12,5,9,0,27,26,87,39,0
2,0,9,15,0,12,5,9,0,27,26,87,39,0
2,0,8,15,0,12,5,9,0,27,26,87,39,0
2,0,8,15,0,13,5,9,0,27,26,87,39,0
1,0,8,15,0,13,5,9,0,27,26,87,39,0
1,0,8,15,0,13,5,9,0,27,26,88,39,0
2,0,8,15,0,13,5,9,0,27,26,88,39,0
1,0,8,15,0,13,5,9,0,27,26,89,39,0
1,0,8,15,0,13,5,9,0,27,26,90,39,0
1,1,8,15,0,13,5,9,0,27,26,90,39,0
1,1,8,15,0,13,5,9,0,27,26,91,39,0
1,0,8,15,0,13,5,9,0,27,26,91,39,0
1,0,7,15,0,13,5,9,0,27,26,91,39,0
1,0,7,15,0,13,5,9,0,27,26,92,39,0
1,0,7,15,0,12,5,9,0,27,26,92,39,0
1,0,7,15,0,12,5,9,0,27,26,93,39,0
1,0,7,15,0,12,5,9,0,27,26,94,39,0
1,0,7,15,0,12,5,9,0,27,26,95,39,0
1,0,7,15,0,13,5,9,0,27,26,95,39,0
1,0,7,15,0,13,5,9,0,27,26,96,39,0
1,0,7,15,0,13,5,9,0,27,26,97,39,0
1,0,7,15,0,13,5,9,0,27,26,97,38,0
2,1,4,14,0,13,5,9,0,32,33,98,39,0
2,1,4,14,0,13,5,9,0,32,33,99,39,0
2,1,4,14,0,12,5,9,0,32,33,99,39,0
2,1,4,14,0,12,5,8,0,32,33,99,39,0
2,1,4,15,0,12,5,8,0,32,33,99,39,0
2,1,4,15,0,13,5,8,0,32,33,99,39,0
2,1,3,15,0,13,5,8,0,32,33,99,39,0
2,1,3,14,0,13,5,8,0,32,33,99,39,0
2,1,3,14,0,13,4,8,0,32,34,99,39,0
2,1,3,14,0,13,4,8,0,32,34,98,39,0
2,1,3,15,0,13,4,8,0,32,34,99,39,0
2,1,3,14,0,12,4,8,0,32,34,99,39,0
1,0,1,14,0,13,4,8,0,34,36,99,39,0
1,0,1,14,0,12,4,8,0,34,36,99,39,0
1,0,1,14,0,12,4,8,0,34,36,98,39,0
1,0,1,15,0,12,4,8,0,34,36,98,39,0
1,0,1,15,0,12,4,8,0,34,36,98,38,0
2,0,1,15,0,12,4,8,0,34,36,98,38,0
1,0,0,15,0,12,5,8,0,36,38,98,38,0
1,0,0,15,0,12,5,8,0,36,38,98,39,0
1,0,0,15,0,12,5,9,0,36,38,98,39,0
1,0,0,14,0,12,5,9,0,36,38,98,39,0
1,0,0,14,0,12,5,9,0,36,38,98,38,0
2,0,0,14,0,12,5,9,0,36,38,98,38,0
2,0,0,15,0,12,5,9,0,36,38,98,38,0
2,0,0,15,0,12,5,9,0,36,38,98,39,0
1,0,0,15,0,13,5,9,0,36,38,98,39,0
1,0,0,15,0,13,5,9,0,36,38,99,39,0
1,0,0,15,0,12,5,9,0,36,38,99,39,0
1,1,0,15,0,12,5,9,0,36,38,99,39,0
1,0,0,14,0,13,5,9,0,36,38,99,39,0
1,0,1,15,0,13,5,9,0,36,38,99,39,0
1,0,1,15,0,13,5,8,0,36,38,99,39,0
1,0,0,15,0,13,5,8,0,36,38,99,39,0
1,0,0,14,0,13,5,9,0,36,38,98,39,0
1,0,1,14,0,13,5,9,0,36,38,99,39,0
1,0,1,14,0,13,5,9,0,36,38,98,39,0
1,0,1,14,0,12,5,9,0,36,38,98,39,0
2,0,0,14,0,12,5,9,0,36,38,98,39,0
2,0,1,14,0,12,5,9,0,36,38,98,39,0
5,4,30,13,6,2,1,0,0,24,11,54,25,0
5,4,30,13,6,2,1,0,0,24,11,55,25,0
5,4,30,13,6,3,1,0,0,24,11,55,25,0
5,4,30,13,6,3,1,1,0,24,11,55,25,0
5,3,30,13,6,3,1,1,0,24,11,55,25,0
5,3,30,13,6,3,1,1,0,24,11,55,26,0
5,3,30,13,6,3,1,1,0,24,11,56,26,0
5,3,30,13,6,4,1,1,0,24,11,56,26,0
5,3,30,13,6,4,1,1,0,24,11,56,27,0
4,3,29,14,6,6,3,1,0,27,13,57,29,0
4,3,29,15,6,6,3,1,0,27,13,57,29,0
4,3,29,15,6,7,3,1,0,27,13,57,29,0
4,3,29,15,6,7,3,1,0,27,13,57,30,0
4,3,29,15,6,8,3,1,0,27,13,57,30,0
4,3,29,15,6,8,3,1,0,27,13,57,31,0
4,3,29,15,6,8,3,2,0,27,13,57,31,0
3,3,29,15,6,8,3,2,0,27,13,57,31,0
3,3,29,14,6,8,3,2,0,27,13,57,31,0
3,3,29,14,6,8,3,2,0,27,13,58,31,0
3,3,29,14,6,9,3,2,0,27,13,58,31,0
3,2,29,14,6,9,3,2,0,27,13,58,31,0
3,2,28,14,6,9,3,2,0,27,13,58,31,0
3,2,26,15,6,9,3,2,0,28,14,58,31,0
2,2,26,15,6,9,3,2,0,28,14,58,31,0
1,1,26,14,5,10,5,3,0,28,15,58,32,0
1,1,25,14,5,10,5,3,0,28,15,58,32,0
1,1,25,14,5,10,5,3,0,28,15,59,32,0
1,1,25,15,5,10,5,3,0,28,15,59,32,0
1,1,25,15,5,10,5,3,0,28,15,59,33,0
1,1,25,15,5,10,5,3,0,28,15,60,33,0
1,1,25,14,5,10,5,3,0,28,15,60,33,0
1,1,25,15,5,11,5,3,0,28,15,60,33,0
7,5,1,0,2,11,3,0,0,17,15,94,30,0
7,4,1,0,2,11,3,0,0,17,15,94,30,0
7,4,1,0,2,11,3,0,0,17,15,95,30,0
7,4,1,0,2,11,3,0,0,17,15,95,31,0
7,3,1,0,2,11,3,0,0,17,15,95,31,0
7,3,0,0,2,11,3,0,0,17,15,95,31,0
7,3,0,0,2,12,3,0,0,17,15,95,31,0
7,3,0,0,2,13,3,0,0,17,15,95,31,0
7,3,0,0,2,13,3,0,0,17,15,96,31,0
7,3,0,1,2,13,3,0,0,17,15,96,31,0
7,3,0,1,2,12,3,0,0,17,15,96,31,0
6,3,0,4,1,13,5,4,0,21,20,98,34,0
6,3,0,4,1,13,5,4,0,21,20,99,34,0
1,0,1,13,0,13,5,8,0,26,26,99,39,0
2,0,0,13,1,12,4,8,0,30,29,99,39,0
1,0,0,13,1,12,4,8,0,30,29,99,39,0
1,0,0,13,1,12,4,8,0,30,29,99,38,0
1,0,0,13,1,13,4,8,0,30,29,99,38,0
1,0,0,15,1,13,4,9,0,36,36,98,39,0
1,0,0,15,1,12,5,9,0,38,38,98,39,0
1,0,0,14,1,12,5,9,0,38,38,98,39,0
1,0,0,15,1,13,5,9,0,38,38,98,39,0
1,0,0,15,1,13,5,9,0,38,38,98,38,0
1,1,0,15,1,13,5,9,0,38,38,98,39,0
1,1,0,14,1,13,5,9,0,38,38,98,39,0
1,1,0,14,1,13,5,9,0,38,38,99,39,0
1,1,0,15,1,13,5,9,0,38,38,99,39,0
1,1,0,15,1,13,5,8,0,38,38,98,39,0
1,1,0,15,1,13,5,8,0,38,38,99,39,0
1,0,0,15,1,13,5,8,0,38,38,99,39,0
2,3,38,11,6,6,2,0,0,26,12,67,29,0
2,2,38,11,6,6,2,0,0,26,12,67,29,0
2,2,38,11,6,6,2,0,0,26,12,67,30,0
2,2,37,11,6,6,2,0,0,26,12,67,30,0
1,2,37,11,6,6,2,0,0,26,12,67,30,0
1,2,37,11,6,6,2,0,0,26,12,67,31,0
1,2,37,11,6,6,2,0,0,26,12,67,32,0
1,2,37,12,6,6,2,0,0,26,12,67,32,0
1,2,37,12,6,6,2,1,0,26,12,67,32,0
2,5,5,11,6,10,1,0,0,22,10,89,1,0
2,5,5,11,6,10,1,0,0,22,10,89,2,0
1,5,11,6,4,7,1,0,0,31,25,16,21,0
1,5,11,7,4,7,1,0,0,31,25,16,21,0
1,5,11,7,4,7,1,0,0,31,25,17,21,0
1,5,10,7,4,7,1,0,0,31,25,17,21,0
1,4,10,7,4,7,1,0,0,31,25,17,21,0
2,4,10,7,4,7,1,0,0,31,25,17,21,0
2,4,10,7,4,7,1,0,0,31,25,17,22,0
2,4,10,7,4,7,1,0,0,31,25,17,23,0
2,4,10,7,4,7,1,1,0,31,25,17,23,0
2,3,10,7,4,7,1,1,0,31,25,17,23,0
2,3,10,7,4,7,1,1,0,31,25,17,24,0
2,3,10,7,4,8,1,1,0,31,25,17,24,0
6,6,3,5,1,12,2,0,0,4,1,71,27,0
6,6,3,5,1,12,2,0,0,4,1,71,28,0
6,6,3,6,1,12,2,0,0,4,1,71,28,0
6,6,2,6,1,12,2,0,0,4,1,71,28,0
6,6,2,6,1,13,2,0,0,4,1,71,28,0
6,5,2,6,1,13,2,0,0,4,1,71,28,0
6,5,2,6,1,13,2,0,0,4,1,72,28,0
5,4,1,7,0,12,2,4,0,4,2,73,30,0
5,4,1,7,0,12,2,4,0,4,2,73,31,0
4,4,1,7,0,12,2,4,0,4,2,73,31,0
3,4,1,7,0,12,2,4,0,4,2,73,31,0
3,4,1,7,0,12,2,4,0,4,2,74,31,0
3,4,0,7,0,12,2,4,0,4,2,74,31,0
3,3,0,7,0,12,2,4,0,4,2,74,31,0
2,0,0,8,0,12,5,5,0,6,2,75,32,0
2,0,0,8,0,13,5,5,0,6,2,75,32,0
2,1,0,8,0,13,5,5,0,6,2,75,32,0
2,1,0,8,0,12,5,5,0,6,2,75,32,0
2,1,0,8,0,12,5,5,0,6,2,76,32,0
2,1,1,8,0,12,5,5,0,6,2,76,32,0
2,1,1,8,0,12,5,5,0,6,2,76,33,0
2,1,1,8,0,12,5,5,0,6,2,76,34,0
2,1,1,8,0,12,5,5,0,6,2,77,34,0
1,1,1,8,0,12,5,5,0,6,2,77,34,0
1,1,0,8,0,12,5,5,0,6,2,77,34,0
1,1,0,8,0,12,5,5,0,7,3,77,34,0
1,0,0,8,0,12,5,5,0,7,3,77,34,0
1,0,0,8,0,13,5,5,0,7,3,77,34,0
1,0,0,8,0,13,5,8,0,9,5,78,34,0
1,0,0,9,0,13,5,8,0,9,5,78,34,0
1,0,0,9,0,13,5,8,0,9,5,78,35,0
1,0,0,9,0,13,5,8,0,9,5,79,35,0
1,0,0,10,0,13,5,8,0,9,5,79,36,0
1,1,0,10,0,13,5,8,0,9,5,79,36,0
1,1,0,10,0,12,5,8,0,9,5,79,36,0
1,1,0,10,0,12,5,8,0,9,5,79,37,0
1,1,0,10,0,12,5,8,0,9,5,79,38,0
1,1,0,10,0,13,5,8,0,9,5,79,38,0
2,1,0,10,0,13,5,8,0,9,5,79,38,0
2,1,0,10,0,13,5,9,0,9,5,79,38,0
2,1,1,10,0,13,5,9,0,9,5,79,38,0
2,1,1,10,0,13,5,9,0,9,5,80,38,0
2,1,1,10,0,13,5,8,0,9,5,80,38,0
2,1,0,10,0,13,5,8,0,9,5,80,38,0
2,1,0,10,0,13,5,8,0,9,5,81,38,0
2,1,0,10,0,13,5,8,0,9,5,82,38,0
2,1,0,10,0,13,5,8,0,9,5,83,38,0
2,0,0,10,0,13,5,8,0,9,5,83,38,0
2,0,0,10,0,13,5,8,0,9,5,83,39,0
2,0,0,10,0,13,5,9,0,9,5,83,39,0
2,0,0,10,0,13,5,9,0,9,5,84,39,0
2,0,0,10,0,13,5,8,0,9,5,84,39,0
2,0,0,11,0,13,5,8,0,9,5,84,39,0
1,0,0,11,0,13,5,8,0,9,5,84,39,0
1,0,0,11,0,13,5,8,0,9,5,84,38,0
1,0,1,12,0,12,4,8,0,11,8,90,38,0
1,0,1,12,0,13,4,8,0,11,8,90,38,0
2,0,1,12,0,13,4,8,0,11,8,90,38,0
2,0,1,12,0,13,4,8,0,11,8,90,39,0
2,0,1,12,0,13,4,9,0,11,8,90,38,0
2,0,1,12,0,13,4,9,0,11,8,91,38,0
2,0,0,12,0,13,4,9,0,11,8,91,38,0
2,0,0,12,0,13,4,9,0,11,8,92,38,0
2,0,0,12,0,13,4,9,0,11,8,93,38,0
2,0,0,12,0,13,4,8,0,11,8,93,38,0
2,0,0,12,0,13,4,8,0,11,8,93,39,0
1,0,0,13,0,13,4,9,0,12,9,95,39,0
1,0,0,13,0,13,4,9,0,12,9,96,39,0
1,0,0,13,0,13,4,9,0,12,9,97,39,0
2,0,0,15,0,13,5,9,0,19,17,99,39,0
2,0,0,15,0,13,4,9,0,20,19,99,39,0
2,0,0,15,0,13,4,8,0,20,19,99,39,0
2,0,1,15,0,13,4,8,0,20,19,99,39,0
1,0,0,15,0,13,4,8,0,20,19,99,39,0
1,0,0,14,0,13,4,8,0,20,19,99,39,0
2,0,0,14,0,13,4,8,0,20,19,99,39,0
2,1,0,14,0,13,4,9,0,20,19,99,39,0
2,1,1,14,0,13,4,9,0,20,19,99,39,0
2,0,1,14,0,13,4,9,0,20,19,99,39,0
2,0,1,14,0,12,4,9,0,20,19,99,39,0
2,0,0,14,0,12,4,9,0,20,19,99,39,0
2,0,0,15,0,12,4,9,0,20,19,99,39,0
1,0,1,15,1,12,4,8,0,22,19,99,39,0
1,0,1,15,1,12,4,8,0,22,19,98,39,0
1,0,0,15,1,12,4,8,0,22,19,98,39,0
1,0,0,15,1,13,5,9,0,39,39,99,39,0
1,0,0,14,1,13,5,9,0,39,39,99,39,0
1,0,0,14,1,12,5,9,0,39,39,99,39,0
1,0,1,14,1,12,5,9,0,39,39,99,39,0
1,0,1,14,1,13,5,9,0,39,39,99,39,0
6,0,24,13,6,2,0,0,0,36,27,88,26,0
6,0,24,13,6,2,0,0,0,36,27,88,27,0
6,0,24,13,6,3,0,0,0,36,27,88,27,0
6,0,24,13,6,3,0,1,0,36,27,88,27,0
6,1,24,13,6,3,0,1,0,36,27,88,27,0
6,0,23,13,6,3,0,1,0,36,27,88,27,0
5,0,23,13,6,3,0,1,0,36,27,88,27,0
5,0,23,13,6,3,0,1,0,36,27,88,28,0
5,0,23,14,6,3,0,1,0,36,27,88,28,0
5,0,23,14,6,3,0,1,0,36,27,88,29,0
5,0,23,14,6,3,0,1,0,36,27,88,30,0
5,0,23,15,6,3,0,1,0,36,27,88,30,0
5,0,23,15,6,3,0,1,0,36,27,88,31,0
5,1,23,15,6,3,0,1,0,36,27,88,31,0
5,0,22,15,6,3,0,1,0,36,27,88,31,0
5,0,22,15,6,3,0,1,0,36,27,89,31,0
5,0,21,15,6,3,0,1,0,36,27,89,31,0
4,0,21,15,6,3,0,1,0,36,27,89,31,0
4,0,20,15,6,3,0,1,0,36,27,89,31,0
4,0,20,15,6,3,0,1,0,36,27,89,32,0
4,0,19,15,6,3,0,1,0,36,27,89,32,0
4,1,19,15,6,3,0,1,0,36,27,89,32,0
4,1,19,14,6,3,0,1,0,36,27,89,32,0
4,1,19,14,6,4,0,1,0,36,27,89,32,0
4,1,19,14,6,5,0,1,0,36,27,89,32,0
4,1,19,14,6,5,0,1,0,36,27,89,33,0
4,1,19,14,6,6,0,1,0,36,27,89,33,0
4,1,19,14,6,6,0,1,0,36,27,90,33,0
4,1,19,14,6,7,0,1,0,36,27,90,33,0
4,1,19,14,6,7,0,1,0,36,27,90,34,0
4,1,19,14,6,7,0,1,0,36,27,91,34,0
5,4,0,6,1,1,3,0,0,21,21,73,24,0
5,3,0,6,1,1,3,0,0,21,21,73,24,0
5,2,0,7,0,1,4,0,0,23,25,74,27,0
5,2,0,8,0,1,4,0,0,23,25,74,27,0
4,2,0,8,0,1,4,0,0,23,25,74,28,0
4,2,0,8,0,1,4,0,0,23,25,75,28,0
2,0,1,10,0,6,5,0,0,25,26,77,30,0
2,0,1,11,0,6,5,0,0,25,26,77,30,0
2,0,1,12,0,6,5,0,0,25,26,77,30,0
2,0,1,12,0,6,5,0,0,25,26,77,31,0
2,1,1,12,0,6,5,0,0,25,26,77,31,0
2,0,1,12,0,7,5,0,0,25,26,77,31,0
2,0,1,12,0,7,5,0,0,25,26,78,31,0
2,0,1,12,0,7,5,0,0,25,26,78,32,0
2,1,1,12,0,7,5,0,0,26,27,78,32,0
2,1,1,13,0,7,5,0,0,26,27,78,32,0
2,0,1,13,0,7,5,0,0,26,27,78,32,0
2,0,1,13,0,7,5,0,0,26,27,78,33,0
2,1,1,13,0,7,5,0,0,26,27,78,33,0
2,1,1,13,0,7,5,0,0,26,27,79,33,0
2,1,1,13,0,7,5,0,0,26,27,79,34,0
1,1,1,13,0,7,5,0,0,26,27,79,34,0
1,1,1,13,0,7,5,1,0,26,27,79,34,0
1,1,0,13,0,7,5,1,0,26,27,79,34,0
1,1,0,14,0,7,5,1,0,26,27,79,34,0
1,1,0,14,0,8,5,1,0,26,27,79,34,0
1,1,0,14,0,9,5,1,0,26,27,79,34,0
1,1,0,14,0,8,5,1,0,26,27,79,35,0
1,1,0,15,0,8,5,1,0,26,27,79,35,0
1,1,0,15,0,8,5,1,0,26,27,80,35,0
1,1,0,15,0,9,5,1,0,26,27,80,35,0
1,1,0,15,0,10,5,1,0,26,27,80,35,0
1,1,0,15,0,10,5,1,0,26,27,80,36,0
1,1,0,15,0,11,5,1,0,26,27,80,36,0
1,1,0,15,0,11,5,1,0,26,27,80,37,0
1,1,0,15,0,11,5,1,0,26,27,81,37,0
1,1,0,15,0,11,5,1,0,26,27,81,38,0
1,1,0,15,0,11,5,1,0,26,27,82,38,0
1,1,0,15,0,12,5,1,0,26,27,82,38,0
1,0,0,15,0,12,5,1,0,26,27,82,38,0
1,0,0,15,0,12,5,1,0,26,27,82,39,0
1,0,0,15,0,13,5,1,0,26,27,82,38,0
1,1,0,15,0,13,5,1,0,26,27,82,38,0
1,1,0,14,0,13,5,1,0,26,27,82,38,0
1,1,0,14,0,12,5,1,0,26,27,82,38,0
1,1,0,14,0,12,5,2,0,26,27,82,38,0
1,1,0,14,0,13,5,2,0,26,27,82,38,0
1,1,0,14,0,12,5,2,0,26,27,82,39,0
1,1,0,14,0,12,5,2,0,26,27,83,39,0
1,1,0,14,0,13,5,2,0,26,27,83,39,0
2,1,0,14,0,13,5,2,0,26,27,83,39,0
2,1,0,14,0,13,5,3,0,26,27,83,39,0
2,0,0,14,0,13,4,8,0,36,39,96,39,0
1,1,0,14,0,13,4,8,0,36,39,97,39,0
1,1,0,14,0,12,4,8,0,36,39,97,39,0
1,1,1,14,0,12,5,9,0,37,39,99,39,0
1,1,1,14,0,12,5,9,0,37,39,99,38,0
1,1,0,14,0,12,5,9,0,37,39,99,38,0
1,1,0,15,0,12,5,9,0,37,39,99,38,0
1,1,1,15,0,12,5,9,0,37,39,99,38,0
1,0,1,15,0,12,5,9,0,37,39,99,38,0
2,0,1,15,0,12,5,9,0,37,39,99,38,0
2,0,1,15,0,12,5,9,0,37,39,99,39,0
2,0,0,15,0,12,5,9,0,37,39,99,39,0
2,0,0,15,0,12,5,9,0,37,39,99,38,0
2,0,0,15,0,13,5,9,0,37,39,99,38,0
1,0,0,15,0,13,5,9,0,37,39,99,38,0
1,1,0,15,0,13,5,9,0,37,39,99,38,0
3,5,1,6,4,13,0,0,0,24,19,51,38,0
3,5,1,6,4,12,0,0,0,24,19,51,38,0
3,5,1,7,4,13,0,0,0,24,19,51,38,0
3,5,1,8,4,13,0,0,0,24,19,51,38,0
3,5,1,8,4,12,0,0,0,24,19,51,38,0
3,5,0,8,4,12,0,0,0,24,19,51,38,0
3,5,0,8,4,12,0,0,0,24,19,52,38,0
3,5,0,8,4,12,0,0,0,24,19,52,39,0
3,5,1,8,4,12,0,0,0,24,19,52,39,0
3,4,0,8,4,12,0,0,0,24,19,52,39,0
3,4,0,8,4,13,0,0,0,24,19,52,39,0
3,4,0,8,4,13,0,0,0,24,19,52,38,0
3,4,0,8,4,13,0,0,0,24,19,53,38,0
4,3,35,15,3,3,5,1,0,18,7,55,8,0
3,3,35,15,3,3,5,1,0,18,7,55,8,0
6,2,8,12,3,4,5,0,0,26,19,17,17,0
6,2,8,12,3,4,5,0,0,26,19,18,17,0
6,2,8,12,3,5,5,0,0,26,19,18,17,0
5,2,8,12,3,5,5,0,0,26,19,18,17,0
5,2,8,12,3,6,5,0,0,26,19,18,17,0
5,2,8,12,3,6,5,0,0,26,19,19,17,0
5,2,8,12,3,6,5,0,0,26,19,20,17,0
5,2,8,13,3,6,5,0,0,26,19,20,17,0
5,2,8,13,3,7,5,0,0,26,19,20,17,0
5,2,8,13,3,8,5,0,0,26,19,20,17,0
5,2,7,13,3,8,5,0,0,26,19,20,17,0
5,2,7,13,3,8,5,0,0,26,19,20,18,0
5,2,7,13,3,8,5,0,0,26,19,21,18,0
5,2,7,13,3,8,5,0,0,26,19,22,18,0
5,2,7,13,3,8,5,1,0,26,19,22,18,0
5,1,5,13,3,8,5,1,0,26,19,22,18,0
5,1,5,13,3,9,5,1,0,26,19,22,18,0
5,1,5,13,3,10,5,1,0,26,19,22,18,0
5,1,5,13,3,11,5,1,0,26,19,22,18,0
5,1,5,13,3,12,5,1,0,26,19,22,18,0
5,1,4,13,3,12,5,1,0,26,19,22,18,0
5,1,4,14,3,12,5,1,0,26,19,22,18,0
5,1,4,14,3,12,5,1,0,26,19,23,18,0
3,0,3,15,3,13,5,2,0,30,23,24,19,0
2,0,3,15,3,13,5,2,0,30,23,24,19,0
2,0,3,15,3,12,5,2,0,30,23,24,19,0
1,0,3,15,3,12,5,2,0,30,23,24,19,0
1,0,3,15,3,12,5,2,0,30,23,24,20,0
1,0,3,15,3,13,5,2,0,30,23,24,20,0
1,0,3,15,3,13,5,2,0,30,23,24,21,0
1,0,2,15,3,13,5,2,0,30,23,24,21,0
1,0,2,15,3,13,5,2,0,30,23,24,22,0
1,0,1,15,3,13,5,2,0,30,23,24,22,0
7,0,19,8,1,2,3,0,0,11,7,70,22,0
7,0,19,9,1,2,3,0,0,11,7,70,22,0
2,0,13,14,2,7,4,2,0,15,8,72,29,0
2,1,13,14,2,7,4,2,0,15,8,72,29,0
2,1,13,14,2,7,4,3,0,15,8,72,29,0
2,1,13,14,2,7,4,3,0,15,8,72,30,0
1,0,12,14,2,8,4,3,0,16,9,72,30,0
1,0,11,14,2,8,4,3,0,16,9,72,30,0
1,0,11,15,2,8,4,3,0,16,9,72,30,0
1,1,1,15,1,12,4,9,0,36,36,88,39,0
4,5,3,3,5,9,5,0,0,38,31,29,39,0
4,5,3,3,5,9,5,0,0,38,31,30,39,0
4,5,3,3,5,9,5,0,0,38,31,30,38,0
4,5,2,3,5,9,5,0,0,38,31,30,38,0
4,5,2,3,5,9,5,0,0,38,31,30,39,0
